steps,loss,lr,ADE,FDE
18850,0.08613400100668271,0.00010240000000000002,0.46418191310763357,0.6646827996571859
18900,0.08620305583626033,0.00010240000000000002,0.4643197358349959,0.6648557170232137
18950,0.08620685793086887,0.00010240000000000002,0.4644621669650078,0.6652133395671844
19000,0.08614447638516624,0.00010240000000000002,0.4641169828871886,0.6643526888887088
19050,0.08618154459695021,0.00010240000000000002,0.4643224136531353,0.6649316462477048
19100,0.08641452804704507,0.00010240000000000002,0.46494557986656826,0.666341215411822
19150,0.0862928929142654,0.00010240000000000002,0.464661088903745,0.6659053004582723
19200,0.08634971354777614,0.00010240000000000002,0.46469147682189943,0.6659555086990198
19250,0.0863691691942513,0.00010240000000000002,0.46471877094109854,0.6657750659286976
19300,0.0864850953767697,0.00010240000000000002,0.4650665834347407,0.6666945438981057
19350,0.0866397929477195,0.00010240000000000002,0.4654907994369666,0.6678796300590039
19400,0.08685239615663887,0.00010240000000000002,0.46606022170186046,0.6694055283466975
19450,0.08694971635192633,0.00010240000000000002,0.4663281474014123,0.6704306310812632
19500,0.08713234159350396,0.00010240000000000002,0.4669144784708818,0.6719310739040375
19550,0.08710309426486493,0.00010240000000000002,0.4666375042994817,0.671400674968958
19600,0.08705174603809913,0.00010240000000000002,0.4663831571141879,0.6715495318273703
19650,0.08711467381194234,0.00010240000000000002,0.4667233841617902,0.6724569047093392
19700,0.08717879493658741,0.00010240000000000002,0.4668003226617972,0.6725049876372019
19750,0.08719331446662545,0.00010240000000000002,0.4668085373044014,0.6727111315925915
19800,0.0870840921488901,0.00010240000000000002,0.46664052573839826,0.6725920331180095
19850,0.08705340308820209,0.00010240000000000002,0.46649329546093943,0.6721295237541198
19900,0.08697415248801312,0.00010240000000000002,0.4660924927095572,0.6710053083002567
19950,0.08688531424974402,0.00010240000000000002,0.4656640834112962,0.6702863953808943
20000,0.08691105381399393,8.192000000000003e-05,0.4658135960102081,0.671087150067091
20050,0.0869400569833815,8.192000000000003e-05,0.46583782095710435,0.6717690835793813
20100,0.08675372796008984,8.192000000000003e-05,0.4650259121954441,0.6700645233988762
20150,0.08655535630633433,8.192000000000003e-05,0.464530694882075,0.6689400981763999
20200,0.08655658571422101,8.192000000000003e-05,0.4645377546946208,0.6688430588444074
20250,0.0864037270223101,8.192000000000003e-05,0.46406300930182137,0.667897785971562
20300,0.0864126688092947,8.192000000000003e-05,0.46400867982705435,0.6681470872461795
20350,0.08637642040724555,8.192000000000003e-05,0.4636645529568195,0.6679485727349918
20400,0.086367313614736,8.192000000000003e-05,0.4636391730606556,0.668437443703413
20450,0.08628761814162135,8.192000000000003e-05,0.46336686714490255,0.6679494610528152
20500,0.08619570212562878,8.192000000000003e-05,0.4630980032483737,0.6675656771262487
20550,0.08597340334579348,8.192000000000003e-05,0.4625806847413381,0.6664381496210893
20600,0.0858088241716226,8.192000000000003e-05,0.4620343708197276,0.6654654253919919
20650,0.08576804114629825,8.192000000000003e-05,0.4616803389489651,0.665184266636769
20700,0.08577761215468248,8.192000000000003e-05,0.4617942580282688,0.6657532577613989
20750,0.08581199308112264,8.192000000000003e-05,0.4617672277490298,0.6660630622009436
20800,0.08562869804476698,8.192000000000003e-05,0.4612171750764052,0.6649119571149349
20850,0.08563707306236029,8.192000000000003e-05,0.46100532507896425,0.6642040321032207
20900,0.08569890657439828,8.192000000000003e-05,0.46091430631279945,0.6639707911709944
20950,0.08573593657836318,8.192000000000003e-05,0.4610725171665351,0.6641937245925268
21000,0.0857683327520887,8.192000000000003e-05,0.46116096978386245,0.6645829034348328
21050,0.08577693852658073,8.192000000000003e-05,0.4612352192898591,0.6647636047701041
21100,0.08587275993575652,8.192000000000003e-05,0.4614683374663194,0.6652647442718347
21150,0.08576243822897474,8.192000000000003e-05,0.4609821263452371,0.664464286416769
21200,0.08563317034393549,8.192000000000003e-05,0.46066719206174217,0.6641310554146767
21250,0.08572544177994132,8.192000000000003e-05,0.4608823858996232,0.6647664052049319
21300,0.08577063389867544,8.192000000000003e-05,0.4609652052223682,0.6653684486548106
21350,0.08569315980374813,8.192000000000003e-05,0.46074897241592405,0.665393402993679
21400,0.08557573148235678,8.192000000000003e-05,0.4605806248486042,0.66535425294439
21450,0.08549310961241523,8.192000000000003e-05,0.4603219618300597,0.6649708382487297
21500,0.08555048681919773,8.192000000000003e-05,0.46046511639157933,0.6656970337728659
21550,0.08547079994902015,8.192000000000003e-05,0.46027450493971506,0.6654905015230179
21600,0.08534875394776463,8.192000000000003e-05,0.45980421684185663,0.6649058831135432
21650,0.08529996858661373,8.192000000000003e-05,0.4594678690036138,0.6644896920323372
21700,0.08514672699198127,8.192000000000003e-05,0.4589220934510231,0.6631698465148608
21750,0.08507620976368586,8.192000000000003e-05,0.4586756928165754,0.6627433950603008
21800,0.08497839482997854,8.192000000000003e-05,0.45840475352605187,0.662344099342823
21850,0.08486708435540398,8.192000000000003e-05,0.45811739550034203,0.6616360013385614
21900,0.08471629330143332,8.192000000000003e-05,0.457690053443114,0.6606392308473586
21950,0.08461204295232892,8.192000000000003e-05,0.45736608026425046,0.6600325059890747
22000,0.08456411820774277,8.192000000000003e-05,0.45722338305910426,0.6600655071039995
22050,0.08461535728474458,8.192000000000003e-05,0.45723567471901577,0.6601329302291076
22100,0.08440569976593057,8.192000000000003e-05,0.4565040613611539,0.6590669780870279
22150,0.08438118382170796,8.192000000000003e-05,0.4563377758363883,0.6592148102025192
22200,0.08434504424283902,8.192000000000003e-05,0.45606720621387165,0.6588220100303491
22250,0.08427796677251657,8.192000000000003e-05,0.45582109382748603,0.6587290604313215
22300,0.08408741413553555,8.192000000000003e-05,0.4552517532904943,0.6576853237549464
22350,0.08399943113327027,8.192000000000003e-05,0.4548827049732208,0.6571187829275926
22400,0.08384107734511297,8.192000000000003e-05,0.4543577822347482,0.6558418131868045
22450,0.08371501965324084,8.192000000000003e-05,0.4538839125732581,0.6547538965145747
22500,0.08356819322581092,8.192000000000003e-05,0.45351279550790785,0.6536616965631644
22550,0.08367105166614056,8.192000000000003e-05,0.45378406905134516,0.6541241998871168
22600,0.08352778446798523,8.192000000000003e-05,0.4532983788450559,0.6530610002279281
22650,0.08350162803505858,8.192000000000003e-05,0.452999010682106,0.6524748009741306
22700,0.08342929673939943,8.192000000000003e-05,0.4527775689959526,0.6524574800829093
22750,0.08324614253515998,8.192000000000003e-05,0.4523260818223159,0.6517542604704698
22800,0.08327814867844184,8.192000000000003e-05,0.4522010865012805,0.6514725030461948
22850,0.0832230419665575,8.192000000000003e-05,0.45222906494140624,0.6518130426605543
22900,0.08316048177580039,8.192000000000003e-05,0.45194260314106943,0.6520343722403049
22950,0.08322100822627544,8.192000000000003e-05,0.4520713106393814,0.6525766848623753
23000,0.08326587199171384,8.192000000000003e-05,0.45211247145136196,0.652587002158165
23050,0.0833127802213033,8.192000000000003e-05,0.4520408065815767,0.6524707783559958
23100,0.08340295975406965,8.192000000000003e-05,0.4522481987377008,0.6529374833206336
23150,0.08350769703090191,8.192000000000003e-05,0.4524535915950934,0.6535360172490279
23200,0.08354656287655235,8.192000000000003e-05,0.45242474756638207,0.6536787045796713
23250,0.08360764634609222,8.192000000000003e-05,0.4524987846712271,0.6535742098987103
23300,0.08342522319282095,8.192000000000003e-05,0.45197491970658304,0.6523281167149544
23350,0.08346664233629902,8.192000000000003e-05,0.45217809411883353,0.6528049762348334
23400,0.08348545438547929,8.192000000000003e-05,0.4521165548066298,0.6521510084768136
23450,0.08349536887183785,8.192000000000003e-05,0.45221183745066323,0.6522728454569976
23500,0.08362000305950641,8.192000000000003e-05,0.4525151476462682,0.6530856718619664
23550,0.0838131347199281,8.192000000000003e-05,0.4529626348912716,0.6546279475688934
23600,0.08404061193888386,8.192000000000003e-05,0.45349846248825393,0.6556869879364967
23650,0.0840853482435147,8.192000000000003e-05,0.453758815407753,0.6561726769904296
23700,0.08412919124960899,8.192000000000003e-05,0.4537765674293041,0.6560949448843797
23750,0.08412854900583625,8.192000000000003e-05,0.45380506151914596,0.6562388120790322
23800,0.08427569873631001,8.192000000000003e-05,0.4541522450149059,0.6570494098464648
23850,0.08424266140535473,8.192000000000003e-05,0.4541370147069295,0.6572083085378011
23900,0.08409912826120854,8.192000000000003e-05,0.45378849606712657,0.6567673839628696
23950,0.08403523282210032,8.192000000000003e-05,0.45349470103780426,0.6560873412291209
24000,0.08400320542479554,8.192000000000003e-05,0.4532811137139797,0.655878344575564
24050,0.08395225246374806,8.192000000000003e-05,0.4530483003258705,0.6554243611892064
24100,0.08381825813526908,8.192000000000003e-05,0.45268106865882873,0.6548168369730314
24150,0.08380232529342174,8.192000000000003e-05,0.4526840040187041,0.6551306830644608
24200,0.08381723451366027,8.192000000000003e-05,0.45247907571991286,0.6548792087336381
24250,0.08376869336888194,8.192000000000003e-05,0.45236088859041534,0.6549905548592408
24300,0.08361562770356734,8.192000000000003e-05,0.4518367287417253,0.65399041685462
24350,0.08367306457459926,8.192000000000003e-05,0.4519475893676281,0.6540430993239085
24400,0.08359261238450805,8.192000000000003e-05,0.4517445992032687,0.6536648453275362
24450,0.08352240775028864,8.192000000000003e-05,0.45135364775856335,0.653006913214922
24500,0.083418130500863,8.192000000000003e-05,0.45112105267246566,0.6524661143024763
24550,0.08342372774332761,8.192000000000003e-05,0.4509968121647835,0.6519589039186636
24600,0.08345523031800986,8.192000000000003e-05,0.4511234797537327,0.6525284657378991
24650,0.08344688992450634,8.192000000000003e-05,0.4512752574880918,0.6527163067559402
24700,0.08360691737383603,8.192000000000003e-05,0.4516296883523464,0.6538150397936503
24750,0.08353748629118006,8.192000000000003e-05,0.4513512929677963,0.6534101377427578
24800,0.08359478097036481,8.192000000000003e-05,0.45158052929242454,0.6541558934648831
24850,0.08362411303197344,8.192000000000003e-05,0.45152048443754517,0.6539769425193469
24900,0.08360464752217134,8.192000000000003e-05,0.4513940203587214,0.6538267828623454
24950,0.0837239232112964,8.192000000000003e-05,0.45171696762243907,0.6548050109744072
25000,0.08368830257157485,6.553600000000003e-05,0.45173878769079845,0.6550561161835988
25050,0.08366990011185407,6.553600000000003e-05,0.4516363550325235,0.6552012666960557
25100,0.08363419242948293,6.553600000000003e-05,0.4516953656375408,0.6555007541378339
25150,0.08356830551226933,6.553600000000003e-05,0.4514033893942833,0.6546675770580769
25200,0.08361211017891765,6.553600000000003e-05,0.45156704422831534,0.6550590837299823
25250,0.08368683466066917,6.553600000000003e-05,0.4516892020801703,0.6553038123647372
25300,0.08368394662564,6.553600000000003e-05,0.4515851072271665,0.6551556981603305
25350,0.08348705456033349,6.553600000000003e-05,0.4511660198966662,0.6546326701740424
25400,0.08338635379324356,6.553600000000003e-05,0.45082301447788875,0.6542210513850053
25450,0.08337632721165816,6.553600000000003e-05,0.4507414107918739,0.6539379463295142
25500,0.0833991397768259,6.553600000000003e-05,0.45037023932735126,0.6534603395561377
25550,0.08326295813545585,6.553600000000003e-05,0.44995831402142844,0.6531807934145133
25600,0.08321902061502139,6.553600000000003e-05,0.4499606255292892,0.6532409569521745
25650,0.08312078558777769,6.553600000000003e-05,0.4497880652844906,0.6534068472186725
25700,0.0831274962251385,6.553600000000003e-05,0.44983466453353566,0.6536089417338371
25750,0.08318313920249541,6.553600000000003e-05,0.4500069837172826,0.6539612188339233
25800,0.08311632739628355,6.553600000000003e-05,0.4499587367872397,0.6543371907273928
25850,0.08304905128106475,6.553600000000003e-05,0.44960797199606894,0.6535894768536091
25900,0.08299089397614201,6.553600000000003e-05,0.44948132303357125,0.6534458670814832
25950,0.08297137832765777,6.553600000000003e-05,0.44949540638923646,0.6536846471031507
26000,0.08292839103812973,6.553600000000003e-05,0.44930341610312463,0.6535323650042216
26050,0.08292697144672274,6.553600000000003e-05,0.44936777582764625,0.6536478392680486
26100,0.0829200066179037,6.553600000000003e-05,0.4494058959086736,0.6541632757683595
26150,0.08298852629090349,6.553600000000003e-05,0.4495471363266309,0.6547391166985035
26200,0.08291651381428043,6.553600000000003e-05,0.44925792344411214,0.6542555567721526
26250,0.08289976993203163,6.553600000000003e-05,0.4492483491798242,0.6545362668832143
26300,0.08296319009860356,6.553600000000003e-05,0.4494852377176285,0.6552904344995817
26350,0.08286645721644163,6.553600000000003e-05,0.449129976272583,0.6547303691804409
26400,0.0827746891354521,6.553600000000003e-05,0.4488550158639749,0.6546603821416696
26450,0.08264207781727115,6.553600000000003e-05,0.44825187226136526,0.6535558813313643
26500,0.08254864608868956,6.553600000000003e-05,0.44792386777202287,0.6528916221062342
26550,0.08242133057241638,6.553600000000003e-05,0.44754153047998746,0.6521270225743453
26600,0.08240307602286338,6.553600000000003e-05,0.44738377499580384,0.6517669643163682
26650,0.08241258293390274,6.553600000000003e-05,0.4472938586771488,0.6519536105791728
26700,0.08237087827920914,6.553600000000003e-05,0.4469772024154663,0.6512281238337357
26750,0.08230467391634981,6.553600000000003e-05,0.44675218644738196,0.6510092794299126
26800,0.08228541593129436,6.553600000000003e-05,0.4464914450844129,0.6507034010092417
26850,0.08231639235715071,6.553600000000003e-05,0.4463495360215505,0.650870492130518
26900,0.08234773977721731,6.553600000000003e-05,0.4463938077390194,0.6515245175758998
26950,0.08247362098097802,6.553600000000003e-05,0.4467385341227055,0.6527795793811481
27000,0.08246537845085064,6.553600000000003e-05,0.4466824761927128,0.6524251136183739
27050,0.08251667419572671,6.553600000000003e-05,0.446882084240516,0.6527444435258707
27100,0.08261714158952237,6.553600000000003e-05,0.4470919033189615,0.6534468781352043
27150,0.08264717556536198,6.553600000000003e-05,0.4471407442688942,0.6536450962225596
27200,0.08253874028722445,6.553600000000003e-05,0.44697915540138883,0.6535690087179343
27250,0.0824627968966961,6.553600000000003e-05,0.4465372592707475,0.6525777663588523
27300,0.08251366899907589,6.553600000000003e-05,0.44657738067706426,0.6529589852790038
27350,0.0824056332645317,6.553600000000003e-05,0.44631370346744853,0.6528786681294442
27400,0.08258618164807557,6.553600000000003e-05,0.4465648159782092,0.6537036961019039
27450,0.0825811609464387,6.553600000000003e-05,0.44648325597246485,0.6536007160445054
27500,0.0826235531680286,6.553600000000003e-05,0.44652666608492536,0.6539792084991932
27550,0.08263724522665143,6.553600000000003e-05,0.44639248779416085,0.6543640947739283
27600,0.08263154021278024,6.553600000000003e-05,0.4461747855941455,0.6540525348683198
27650,0.08263540173942845,6.553600000000003e-05,0.44594160981973013,0.6539774424334367
27700,0.0825249749707679,6.553600000000003e-05,0.4456288086473942,0.6533606873750687
27750,0.08256459831694762,6.553600000000003e-05,0.44588389818867047,0.6541635618110497
27800,0.082618580168734,6.553600000000003e-05,0.445774338722229,0.6540462837219239
27850,0.08267461056013901,6.553600000000003e-05,0.445887846271197,0.6546986535886924
27900,0.08278820511698723,6.553600000000003e-05,0.44600929961601893,0.6550694480538368
27950,0.08277463610097766,6.553600000000003e-05,0.4457267052233219,0.6543939225971699
28000,0.08277269891401132,6.553600000000003e-05,0.44548493029673897,0.6538480172355969
28050,0.08268339464689295,6.553600000000003e-05,0.4452884213825067,0.6535067044695219
28100,0.08283748287210861,6.553600000000003e-05,0.44548162403702735,0.6539552364448706
28150,0.0828913214057684,6.553600000000003e-05,0.4456570260624091,0.6542177354892095
28200,0.08283683748419086,6.553600000000003e-05,0.4457244008878867,0.6547257875104745
28250,0.08295698232576251,6.553600000000003e-05,0.4458150399128596,0.6550550462007523
28300,0.08296129813914498,6.553600000000003e-05,0.4459188584089279,0.6552262355486552
28350,0.08304476943736275,6.553600000000003e-05,0.4460385508139928,0.6553039950529734
28400,0.08310120490690072,6.553600000000003e-05,0.44628488262494403,0.6559880582491556
28450,0.08319604157904784,6.553600000000003e-05,0.4464509593645732,0.6565646067162355
28500,0.0831599059527119,6.553600000000003e-05,0.4464420637389024,0.6566790667871634
28550,0.0832676061578095,6.553600000000003e-05,0.4464959132273992,0.6567512161930402
28600,0.08341970565915108,6.553600000000003e-05,0.4469201931556066,0.6577685965994994
28650,0.08358885136495034,6.553600000000003e-05,0.44728801761070885,0.6583111632565657
28700,0.08368318018813928,6.553600000000003e-05,0.44746359210213027,0.658815487096707
28750,0.08373999385535717,6.553600000000003e-05,0.4474484149217606,0.6592675748765469
28800,0.08376055807371935,6.553600000000003e-05,0.4472823121945063,0.6587296695311864
28850,0.08397079514712096,6.553600000000003e-05,0.4476763947109381,0.6599101602435112
28900,0.08412808777640263,6.553600000000003e-05,0.4480200587610404,0.6608743623097738
28950,0.08420742604508996,6.553600000000003e-05,0.44800477371613184,0.6608609277407328
29000,0.08430227491632104,6.553600000000003e-05,0.4482252044181029,0.6613790428042412
29050,0.084376502259324,6.553600000000003e-05,0.4483190030157566,0.6615447026789189
29100,0.08437790340681871,6.553600000000003e-05,0.44834450124700864,0.6616681586205959
29150,0.0844535227517287,6.553600000000003e-05,0.4484449744919936,0.6618970243235429
29200,0.08447026887908578,6.553600000000003e-05,0.4483763288060824,0.6621178622941176
29250,0.0844101918997864,6.553600000000003e-05,0.448070571343104,0.6614529649317265
29300,0.08454538512478273,6.553600000000003e-05,0.4483495253523191,0.6622285021543503
29350,0.08457839258015155,6.553600000000003e-05,0.4483676501015822,0.6624503061076006
29400,0.0845963836076359,6.553600000000003e-05,0.4484284083346526,0.6625781108836333
29450,0.08479216852908333,6.553600000000003e-05,0.44891307516892753,0.6638814082145691
29500,0.08493866962318619,6.553600000000003e-05,0.44940354995926224,0.665195252319177
29550,0.0850011285468936,6.553600000000003e-05,0.44955546129743257,0.6653613497614861
29600,0.08494720995798707,6.553600000000003e-05,0.4494078992406527,0.6656217376391093
29650,0.0849383102854093,6.553600000000003e-05,0.4494084650079409,0.665589031000932
29700,0.08485565505921841,6.553600000000003e-05,0.44923526802659036,0.6657507782379786
29750,0.08490732325116793,6.553600000000003e-05,0.44940397260586423,0.6662913784484068
29800,0.0849210479085644,6.553600000000003e-05,0.44958636204401653,0.6670578251183032
29850,0.0849940246368448,6.553600000000003e-05,0.4499163161615531,0.6677787761390209
29900,0.08504686600714922,6.553600000000003e-05,0.450015105197827,0.6679072069227695
29950,0.08497073910137018,6.553600000000003e-05,0.4496578467190266,0.6670018516878287
30000,0.08500817611813545,5.242880000000003e-05,0.4497345753312111,0.6674124312996864
30050,0.08506910740335782,5.242880000000003e-05,0.4498383716444174,0.6682713157037894
30100,0.08494800724337498,5.242880000000003e-05,0.44958920658628143,0.6677906373341879
30150,0.08490956753989061,5.242880000000003e-05,0.4494476105173429,0.6676489160259564
30200,0.0848959680137535,5.242880000000003e-05,0.449206792652607,0.667453142931064
30250,0.08483931718394161,5.242880000000003e-05,0.4490863384703795,0.6676220456560453
30300,0.08481728746493658,5.242880000000003e-05,0.44902849571903547,0.6674092308382193
30350,0.08489132505779465,5.242880000000003e-05,0.4489416125615438,0.6668473231494427
30400,0.08482447061811885,5.242880000000003e-05,0.4488168637752533,0.6664191039601962
30450,0.08482214112207294,5.242880000000003e-05,0.4487275585035483,0.6664904524087906
30500,0.08475321684281031,5.242880000000003e-05,0.44845749136805535,0.6660317704081535
30550,0.08469943233082691,5.242880000000003e-05,0.44834161740541456,0.665793107966582
30600,0.08464249779035647,5.242880000000003e-05,0.44821486273407934,0.6653916601836681
30650,0.08460337297121684,5.242880000000003e-05,0.44803047554691633,0.6651958298186461
30700,0.08456216661135356,5.242880000000003e-05,0.4478808347483476,0.6650356626311938
30750,0.08466701860850057,5.242880000000003e-05,0.44788286910454433,0.6650292139748732
30800,0.08461544181282321,5.242880000000003e-05,0.4477109230160713,0.6648934163351854
30850,0.08456588134914636,5.242880000000003e-05,0.44757881306608516,0.6648911834955216
30900,0.08453486625850201,5.242880000000003e-05,0.4475673751334349,0.6654321171045303
30950,0.08451609011242787,5.242880000000003e-05,0.4474853523572286,0.6657800151904424
31000,0.084523262159278,5.242880000000003e-05,0.4476047656238079,0.6664532897969087
31050,0.08459130207945903,5.242880000000003e-05,0.44773404067754746,0.6668702119092147
31100,0.08456398851424456,5.242880000000003e-05,0.44762915605306625,0.6664684560398261
31150,0.08456632990886767,5.242880000000003e-05,0.44762661738197007,0.6670734944542249
31200,0.08448585971072316,5.242880000000003e-05,0.44727887948354084,0.6663903833925724
31250,0.08437212041765452,5.242880000000003e-05,0.4469888225793838,0.6657294064859549
31300,0.0843808369860053,5.242880000000003e-05,0.4468757107357184,0.6656896308362484
31350,0.08435609087472161,5.242880000000003e-05,0.44670783905188244,0.6655620052119096
31400,0.08439266965165734,5.242880000000003e-05,0.4467963048418363,0.6660757013261318
31450,0.08435690229386092,5.242880000000003e-05,0.44674316158890726,0.6663257497151692
31500,0.08436477644493183,5.242880000000003e-05,0.4469241518378258,0.6669879810114702
31550,0.0842694604570667,5.242880000000003e-05,0.44677168994148575,0.6668442415992419
31600,0.08414550166452925,5.242880000000003e-05,0.4462051036755244,0.6656950956185659
31650,0.08402136948828896,5.242880000000003e-05,0.4457668736775716,0.664793836325407
31700,0.08391156821573774,5.242880000000003e-05,0.44548889339963593,0.6641960000296434
31750,0.08396386707946658,5.242880000000003e-05,0.44541377396384874,0.6635220482150713
31800,0.08401305557663243,5.242880000000003e-05,0.44556312878926596,0.6641818462709586
31850,0.0839250537181894,5.242880000000003e-05,0.4452099401454131,0.6633619640171527
31900,0.08376477875436346,5.242880000000003e-05,0.44477444035808245,0.6623578668137391
31950,0.08360446567709247,5.242880000000003e-05,0.4442995042006175,0.6615105152130127
32000,0.08343074247489372,5.242880000000003e-05,0.4436383548974991,0.6601474577685197
32050,0.08328585714598497,5.242880000000003e-05,0.4431893223524094,0.6591486289401849
32100,0.08321581627056003,5.242880000000003e-05,0.44289088376363117,0.6586040161748727
32150,0.08307019857689739,5.242880000000003e-05,0.44258481975396474,0.6578398161331812
32200,0.08307567121709386,5.242880000000003e-05,0.44259033516049384,0.6579178655048211
32250,0.08303335094948609,5.242880000000003e-05,0.4425775352319082,0.6579658922453722
32300,0.08294477817912896,5.242880000000003e-05,0.4422746622959773,0.6575433878501257
32350,0.08290119343996048,5.242880000000003e-05,0.4421385106841723,0.6572262607216836
32400,0.08292470460260908,5.242880000000003e-05,0.44193167489767077,0.6571487638453642
32450,0.0826928733040889,5.242880000000003e-05,0.4413160768250624,0.6556263525585333
32500,0.08252322049811482,5.242880000000003e-05,0.44070959226290385,0.6541188360850017
32550,0.08256399119769534,5.242880000000003e-05,0.44080815015236535,0.6553586467206478
32600,0.08258231607452035,5.242880000000003e-05,0.44086299307147664,0.6556247249543666
32650,0.08253591637810072,5.242880000000003e-05,0.4406370778679848,0.6552164535820484
32700,0.08268486087520917,5.242880000000003e-05,0.4406648961106936,0.6553944060405096
32750,0.08264787872259816,5.242880000000003e-05,0.4404723994632562,0.6550512062311172
32800,0.0825548379321893,5.242880000000003e-05,0.4400625687539578,0.6541592156887055
32850,0.08235394039005041,5.242880000000003e-05,0.43959779795010884,0.6530614086886247
32900,0.08238613571847478,5.242880000000003e-05,0.43954319079717,0.6529463199079036
32950,0.08243438386172056,5.242880000000003e-05,0.43966082233190534,0.6532154446840286
33000,0.08248122718309363,5.242880000000003e-05,0.43966331549485527,0.6533130139609178
33050,0.08242462976276875,5.242880000000003e-05,0.43948098622759185,0.6529245574076971
33100,0.08265762900188565,5.242880000000003e-05,0.4400088635881742,0.6544513999422391
33150,0.08269756614913543,5.242880000000003e-05,0.44009081342816353,0.6547435649335385
33200,0.08278930834184091,5.242880000000003e-05,0.4403843497534593,0.6553270189960798
33250,0.0828288017300268,5.242880000000003e-05,0.44037519802649816,0.6552140183548133
33300,0.0828060461655259,5.242880000000003e-05,0.4402684955596924,0.6550327307979266
33350,0.08281277743726968,5.242880000000003e-05,0.4402783970832825,0.6555293451050918
33400,0.08287682842711608,5.242880000000003e-05,0.44041655255357426,0.6559940616985163
33450,0.08284510692954064,5.242880000000003e-05,0.4403292099336783,0.6559478183686733
33500,0.08287335363030433,5.242880000000003e-05,0.44050421874721846,0.6565207889179389
33550,0.08293306136255463,5.242880000000003e-05,0.44073298791050913,0.6569646533628305
33600,0.08288258724225064,5.242880000000003e-05,0.44043379033605257,0.6568223427335421
33650,0.08294406885591646,5.242880000000003e-05,0.44055180288354556,0.6571737035413583
33700,0.08313778323618075,5.242880000000003e-05,0.44092657598853113,0.6580801605383555
33750,0.08300969451479613,5.242880000000003e-05,0.4405924357175827,0.6575073883930842
33800,0.08305909480961661,5.242880000000003e-05,0.4407283537884553,0.6580810703436534
33850,0.08309040038722257,5.242880000000003e-05,0.44073267944653827,0.6582307984530926
33900,0.0831727175693959,5.242880000000003e-05,0.4409349096119404,0.6588841728965441
33950,0.08313230844773352,5.242880000000003e-05,0.44089064302047093,0.6587577130496501
34000,0.08305758535924057,5.242880000000003e-05,0.4405504344503085,0.6580562137166659
34050,0.08295296552218497,5.242880000000003e-05,0.44034582590063415,0.6577586823503176
34100,0.0829485995626698,5.242880000000003e-05,0.4403402926226457,0.6581245597998301
34150,0.08293834348209202,5.242880000000003e-05,0.4402513921260834,0.6577575083871683
34200,0.08303994713909923,5.242880000000003e-05,0.440482743948698,0.6584234953423341
34250,0.08303025904359917,5.242880000000003e-05,0.44057807382941244,0.6591023441056411
34300,0.08296566763830682,5.242880000000003e-05,0.4402946820159753,0.6585910085539023
34350,0.08305572218261659,5.242880000000003e-05,0.44053268548846247,0.6592607746124267
34400,0.08295827780353526,5.242880000000003e-05,0.4401075977782408,0.6584384471078714
34450,0.08307118807050089,5.242880000000003e-05,0.4403382272919019,0.6591926982104779
34500,0.08315941371830801,5.242880000000003e-05,0.44043089320262274,0.6597262457509836
34550,0.08317658537067472,5.242880000000003e-05,0.44040859341621397,0.6597259629865487
34600,0.08334580240088205,5.242880000000003e-05,0.4406712346076965,0.6603864190379779
34650,0.08332471937996645,5.242880000000003e-05,0.44064690950512886,0.6604730083247026
34700,0.08341291856703659,5.242880000000003e-05,0.4407818461557229,0.6609098786115646
34750,0.08334933256916702,5.242880000000003e-05,0.44068632090091703,0.6613109881679217
34800,0.08329162956339617,5.242880000000003e-05,0.4404977372487386,0.6605930944780508
34850,0.08320442096330226,5.242880000000003e-05,0.4403820641040802,0.6608641684949398
34900,0.08325552947012087,5.242880000000003e-05,0.44052885020772614,0.6611618807613849
34950,0.08338350373071929,5.242880000000003e-05,0.4409301522870859,0.6622629515429338
35000,0.08349177825140457,4.1943040000000025e-05,0.4413788375755151,0.6635255393783251
35050,0.083583198716864,4.1943040000000025e-05,0.44159372316797574,0.6642226079603036
35100,0.08364883897888163,4.1943040000000025e-05,0.44175581095616023,0.6646079464256763
35150,0.08361991020850837,4.1943040000000025e-05,0.4415839114089807,0.6645688926478227
35200,0.08360713977428774,4.1943040000000025e-05,0.44158079468210537,0.6649425584673881
35250,0.0836821366964529,4.1943040000000025e-05,0.44169570836424826,0.6655901879270871
35300,0.08359550095163286,4.1943040000000025e-05,0.4414029790361722,0.6651097574532032
35350,0.08356207734532654,4.1943040000000025e-05,0.44130651862422626,0.6651437668999036
35400,0.08346168201602995,4.1943040000000025e-05,0.4410191295246283,0.6643679348429045
35450,0.0834769420257459,4.1943040000000025e-05,0.4409569938778877,0.664734910796086
35500,0.0836166103153179,4.1943040000000025e-05,0.441303232918183,0.6657971065839131
35550,0.08361726764775812,4.1943040000000025e-05,0.4412654204964638,0.6654837173819542
35600,0.08361886290150385,4.1943040000000025e-05,0.4413064333498478,0.6655084196229776
35650,0.08347978047840297,4.1943040000000025e-05,0.4409036971429984,0.6648409353693326
35700,0.08334394579815368,4.1943040000000025e-05,0.440704930216074,0.6644460425575575
35750,0.08333738085441292,4.1943040000000025e-05,0.4406255872944991,0.6642786990106105
35800,0.08340963541405896,4.1943040000000025e-05,0.4408158379594485,0.6646744658052921
35850,0.08346328113538523,4.1943040000000025e-05,0.44072903609275815,0.6647164300878843
35900,0.08348382082643609,4.1943040000000025e-05,0.4407006679773331,0.6647501684129238
